blockNum	trialNum	condition	pWin1	pWin2	optimalResponse	preStimulusDelay	responded	response	rt	preFeedbackDelay	outcome	optimal
1	1	2	0.6	0.1	1	0.4261920792820324	0	n/a	n/a	n/a	n/a	n/a
1	2	2	0.6	0.1	1	0.4224150229165733	1	2	0.5725803000386804	0.5429601203134093	2	0
1	3	2	0.6	0.1	1	0.5623055197607036	1	1	0.6665797999594361	0.4080793387359069	1	1
1	4	2	0.6	0.1	1	0.5739222966187252	1	2	0.6788543001748621	0.586978412096645	2	0
1	5	2	0.6	0.1	1	0.5177366872317535	1	1	0.3810217999853194	0.5421460491227857	2	1
1	6	2	0.6	0.1	1	0.5306218174160857	1	1	0.368104999884963	0.5722495195414017	2	1
1	7	2	0.6	0.1	1	0.4552973000552056	1	2	1.585310199996457	0.5395350810972075	2	0
1	8	2	0.6	0.1	1	0.5607631378791953	1	1	0.3586313999257982	0.4129579981471416	1	1
1	9	2	0.6	0.1	1	0.4737426955625166	1	1	0.5733144998084754	0.493723540503131	1	1
1	10	2	0.6	0.1	1	0.4237478155428707	1	2	0.3189009001944214	0.4219384457301661	2	0
1	11	2	0.6	0.1	1	0.4450697217532553	1	1	0.5562703998293728	0.4157675532485272	1	1
1	12	2	0.6	0.1	1	0.4953747383458049	1	2	0.6816364999394864	0.4275408498436253	2	0
1	13	2	0.6	0.1	1	0.4013520087536668	1	1	0.3621073001995683	0.5796208731301823	2	1
1	14	2	0.6	0.1	1	0.5663953112284672	1	2	0.5864613999146968	0.5732435957266021	2	0
1	15	2	0.6	0.1	1	0.4541424092309691	1	2	0.5236992998979986	0.4288434740943677	2	0
1	16	2	0.6	0.1	1	0.5266552580432056	1	1	0.3230873001739383	0.5173524617743864	1	1
1	17	2	0.6	0.1	1	0.5274841597076162	1	1	0.7487619000021368	0.4783605249301755	1	1
1	18	2	0.6	0.1	1	0.4130983412602234	1	1	1.680030899820849	0.5229935771455035	1	1
1	19	2	0.6	0.1	1	0.5104902749335802	1	1	0.636436800006777	0.5195113284411301	1	1
1	20	2	0.6	0.1	1	0.4025048817707369	1	2	0.6820293001364917	0.5133430795435572	2	0
2	1	1	0.5	0.5	1	0.4048863914189841	1	2	1.520137000130489	0.5260920273616886	2	0
2	2	1	0.5	0.5	1	0.558362127103685	1	1	0.6362922000698745	0.5671143278281483	1	1
2	3	1	0.5	0.5	1	0.4928382553805041	1	1	0.3625721000134945	0.5470242531765075	1	1
2	4	1	0.5	0.5	1	0.4640279875107168	1	1	0.2724844000767916	0.4827718836403819	2	1
2	5	1	0.5	0.5	1	0.4450379583115864	1	1	0.3139497998636216	0.4540371349256404	1	1
2	6	1	0.5	0.5	1	0.4334641646156707	1	1	0.8158327001146972	0.413489492589333	2	1
2	7	1	0.5	0.5	1	0.5557930516640537	1	2	0.3350448999553919	0.4288705428886656	1	0
2	8	1	0.5	0.5	1	0.5997062939579194	1	2	0.3484403998591006	0.5384498830473159	2	0
2	9	1	0.5	0.5	1	0.5076712854205592	1	2	0.285046000033617	0.5522173562043374	2	0
2	10	1	0.5	0.5	1	0.4886614720580591	1	2	0.3242524000816047	0.5953493424266726	1	0
2	11	1	0.5	0.5	1	0.4871391353752807	1	1	0.3152057998813689	0.5362513170065234	2	1
2	12	1	0.5	0.5	1	0.5739914334843575	1	1	1.047032099915668	0.5272129274141808	1	1
2	13	1	0.5	0.5	1	0.5417375073626495	1	1	0.13582309987396	0.5765900333075149	2	1
2	14	1	0.5	0.5	1	0.5421808313538725	1	2	0.4138068999163806	0.4881946512018697	1	0
2	15	1	0.5	0.5	1	0.454905823926566	1	2	0.4524391000159085	0.4124358539619946	1	0
2	16	1	0.5	0.5	1	0.4956970467410758	1	2	0.3228442000690848	0.5593916174733693	2	0
2	17	1	0.5	0.5	1	0.4044394136717905	1	2	0.5410348998848349	0.4792026017791602	2	0
2	18	1	0.5	0.5	1	0.4715921727040016	1	2	0.5216228000354022	0.4848420216825056	2	0
2	19	1	0.5	0.5	1	0.5327511203869262	1	1	0.9203925000037998	0.49144954109086	1	1
2	20	1	0.5	0.5	1	0.5644118165158468	1	2	0.3492631001863629	0.5988943124842532	2	0
3	1	2	0.6	0.1	1	0.4693551202497247	1	1	1.006352099822834	0.4441650379201909	2	1
3	2	2	0.6	0.1	1	0.4041670018610046	1	1	0.386020400095731	0.4807039062099704	1	1
3	3	2	0.6	0.1	1	0.5566988567513886	1	1	0.3361686000134796	0.5157497904547483	1	1
3	4	2	0.6	0.1	1	0.5660764131834716	1	1	0.4390006999019533	0.422219575151698	2	1
3	5	2	0.6	0.1	1	0.429037349630618	1	1	0.3534371999558061	0.5224944270459222	1	1
3	6	2	0.6	0.1	1	0.5747138076764901	1	1	0.2847134999465197	0.5917459863544331	1	1
3	7	2	0.6	0.1	1	0.5501412435668913	1	1	0.2898407001048326	0.5737820029224913	1	1
3	8	2	0.6	0.1	1	0.4050314749799181	1	2	0.4231652000453323	0.4367944883012025	2	0
3	9	2	0.6	0.1	1	0.5428157821369581	1	2	0.4059657999314368	0.4633412231825221	2	0
3	10	2	0.6	0.1	1	0.4035951917679185	1	2	0.4151983999181539	0.4925075407615999	2	0
3	11	2	0.6	0.1	1	0.5685026457312374	1	1	0.432601299835369	0.5658047036199865	2	1
3	12	2	0.6	0.1	1	0.5088203535014209	1	1	0.6860360999125987	0.5719752082310815	1	1
3	13	2	0.6	0.1	1	0.4128106580762847	1	1	0.4878622000105679	0.5046794362639591	1	1
3	14	2	0.6	0.1	1	0.5036045363471882	1	1	0.3736872000154108	0.5758678525932265	1	1
3	15	2	0.6	0.1	1	0.5586951371515949	1	1	0.8345651000272483	0.5656237284603088	2	1
3	16	2	0.6	0.1	1	0.4841541819249331	1	1	0.3664375999942422	0.5898556106555337	1	1
3	17	2	0.6	0.1	1	0.4608794500567763	1	1	0.4763843999244273	0.4367095842001401	2	1
3	18	2	0.6	0.1	1	0.4834400867223395	1	2	0.3297940997872502	0.5995446756713674	2	0
3	19	2	0.6	0.1	1	0.4664014544220337	1	1	0.4699968998320401	0.4914866271504625	1	1
3	20	2	0.6	0.1	1	0.4142855445994835	1	1	0.4120950000360608	0.4820303726445503	2	1
4	1	1	0.5	0.5	1	0.5283423638735992	1	1	1.648617499973625	0.5228478429377116	2	1
4	2	1	0.5	0.5	1	0.5297973774936184	1	1	0.3120085999835283	0.4239698050424227	2	1
4	3	1	0.5	0.5	1	0.5054452622589996	1	2	0.6682617000769824	0.4366744703451739	1	0
4	4	1	0.5	0.5	1	0.4706889370155864	1	1	0.4952739998698235	0.4772484334694356	2	1
4	5	1	0.5	0.5	1	0.4616940419514298	1	1	0.3294370998628438	0.5606826810172152	1	1
4	6	1	0.5	0.5	1	0.4195799017130393	1	1	0.768728599883616	0.5575876359940822	2	1
4	7	1	0.5	0.5	1	0.5671950322496555	1	2	0.322855900041759	0.5976413947604049	2	0
4	8	1	0.5	0.5	1	0.4578372513117658	1	1	0.2772424998693168	0.4354073842210127	1	1
4	9	1	0.5	0.5	1	0.5548513143176157	1	1	0.3749047999735922	0.4522479293282568	1	1
4	10	1	0.5	0.5	1	0.589107838177367	1	2	0.5448655001819134	0.4096800034869984	1	0
