blockNum	trialNum	condition	pWin1	pWin2	optimalResponse	preStimulusDelay	responded	response	rt	preFeedbackDelay	outcome	optimal
1	1	2	0.1	0.6	2	0.4134759174457591	0	n/a	n/a	n/a	n/a	n/a
1	2	2	0.1	0.6	2	0.5745742762867293	1	1	0.2990723997354507	0.5385607013533077	2	0
1	3	2	0.1	0.6	2	0.5473463864082115	1	2	0.2665389999747276	0.567169772384716	2	1
1	4	2	0.1	0.6	2	0.5275532970228376	1	1	0.2786447005346417	0.5893827359561106	2	0
1	5	2	0.1	0.6	2	0.4732431265787619	1	1	0.3934193998575211	0.4909507793540686	2	0
1	6	2	0.1	0.6	2	0.4856462095911604	1	2	0.2434173999354243	0.4579359090902911	2	1
1	7	2	0.1	0.6	2	0.4839940419149245	1	2	0.2598486999049783	0.5612532834412802	2	1
1	8	2	0.1	0.6	2	0.5659591436956849	1	2	0.4820836000144482	0.4950119485694172	2	1
1	9	2	0.1	0.6	2	0.5742882808690087	1	1	0.2362566003575921	0.4797460784511893	2	0
1	10	2	0.1	0.6	2	0.5242280941049102	1	1	0.7494749994948506	0.5433736468989828	2	0
1	11	2	0.1	0.6	2	0.4492260447865551	1	2	0.2834229003638029	0.4669959864324422	1	1
1	12	2	0.1	0.6	2	0.4920177877914361	1	2	0.3243745006620884	0.439339160033191	1	1
1	13	2	0.1	0.6	2	0.4283662835880195	1	2	0.4703804003074765	0.5696171464290634	1	1
1	14	2	0.1	0.6	2	0.4896321613506356	1	2	0.5253903996199369	0.407470557256082	1	1
1	15	2	0.1	0.6	2	0.5268546273406171	1	2	0.2327503999695182	0.5186100527524055	1	1
1	16	2	0.1	0.6	2	0.4296501415453376	1	2	0.3789963005110621	0.5835868103197321	1	1
1	17	2	0.1	0.6	2	0.4657509169631667	1	2	0.422838400118053	0.4323886534067705	2	1
1	18	2	0.1	0.6	2	0.4086270834856641	1	2	0.3852939000353217	0.5818801508795269	1	1
1	19	2	0.1	0.6	2	0.5658574119209498	1	2	0.305205499753356	0.5893578713319063	1	1
