blockNum	trialNum	condition	pWin1	pWin2	optimalResponse	preStimulusDelay	responded	response	rt	preFeedbackDelay	outcome	optimal
1	1	2	0.1	0.6	2	0.470278139390057	0	n/a	n/a	n/a	n/a	n/a
1	2	2	0.1	0.6	2	0.4718687710617101	1	1	0.5453287999844179	0.5649005162409064	2	0
1	3	2	0.1	0.6	2	0.4192253644588176	1	2	0.473451700003352	0.4463548743606494	1	1
1	4	2	0.1	0.6	2	0.509355517802951	1	2	0.6907760999747552	0.4331008406031903	2	1
1	5	2	0.1	0.6	2	0.5387576569427286	1	1	0.4850502000190318	0.4364028228632498	2	0
1	6	2	0.1	0.6	2	0.598411261125068	1	2	0.6508517000474967	0.4536191999064423	2	1
1	7	2	0.1	0.6	2	0.5127914853777636	1	2	0.3051123999757692	0.5691674179530037	2	1
1	8	2	0.1	0.6	2	0.5880489506346217	1	1	0.3058506999514066	0.5251673182126224	2	0
1	9	2	0.1	0.6	2	0.4671689726160121	1	1	0.3378623999888077	0.498238413144643	2	0
1	10	2	0.1	0.6	2	0.566262255795243	1	1	0.3552095000050031	0.4900635676957878	2	0
1	11	2	0.1	0.6	2	0.5560004345349427	1	2	0.3238984000054188	0.5044889377546714	1	1
1	12	2	0.1	0.6	2	0.4507498862800246	1	2	0.3991074999794364	0.5447959376731477	2	1
1	13	2	0.1	0.6	2	0.4953789067078961	1	2	0.5198353000450879	0.5747064744274377	1	1
1	14	2	0.1	0.6	2	0.5228972278987826	1	1	0.3700757999904454	0.4214931153552338	2	0
1	15	2	0.1	0.6	2	0.491667200426362	1	2	0.2600048000458628	0.5003987922145007	2	1
1	16	2	0.1	0.6	2	0.5813923575637633	1	2	0.2019326000008732	0.5034680033492831	1	1
1	17	2	0.1	0.6	2	0.5445257205884345	1	2	0.4041114000137895	0.5902543427260086	1	1
1	18	2	0.1	0.6	2	0.4602053382768773	1	1	0.3212690000073053	0.4417463255417531	2	0
1	19	2	0.1	0.6	2	0.5447575063043663	1	2	0.2359532000264153	0.5669278291491446	2	1
1	20	2	0.1	0.6	2	0.4594484540437294	1	2	0.4655530999880284	0.4073524030927687	2	1
2	1	1	0.5	0.5	1	0.4827980941295488	1	1	0.3802856000256725	0.4163828364283429	1	1
2	2	1	0.5	0.5	1	0.4336555054471335	1	1	0.311288999975659	0.5637563218735298	2	1
2	3	1	0.5	0.5	1	0.4372764094600085	1	1	0.3723582000238821	0.4090711782112221	1	1
2	4	1	0.5	0.5	1	0.4536441262448705	1	2	0.2782828999916092	0.5269600500557462	2	0
2	5	1	0.5	0.5	1	0.5183236703369094	1	1	0.1892652999958955	0.5519349609525981	2	1
2	6	1	0.5	0.5	1	0.5645110038836575	1	1	0.1956065999693237	0.5649081451270487	1	1
2	7	1	0.5	0.5	1	0.583829191184577	1	2	0.5754664999549277	0.4411428871646876	2	0
2	8	1	0.5	0.5	1	0.4012659948891684	1	1	0.2646647000219673	0.5026007244148755	2	1
2	9	1	0.5	0.5	1	0.5358025308529515	1	1	0.3948297000024468	0.4524973584424089	1	1
2	10	1	0.5	0.5	1	0.5638645670444361	1	2	0.3229448000201955	0.4412848460093831	2	0
2	11	1	0.5	0.5	1	0.4176569715312424	1	1	0.2281962999841198	0.4153442125007418	2	1
2	12	1	0.5	0.5	1	0.4833570894535184	1	1	0.1460628000204451	0.5529938022639548	1	1
2	13	1	0.5	0.5	1	0.4393939439777568	1	1	0.326540699985344	0.5639216944845268	2	1
2	14	1	0.5	0.5	1	0.518812004476271	1	2	0.124162099964451	0.4968028558383918	2	0
2	15	1	0.5	0.5	1	0.4519596012036395	1	1	0.3112551000085659	0.4286986743450936	2	1
2	16	1	0.5	0.5	1	0.5705498741091944	1	1	0.3128150000120513	0.5748931785636029	1	1
2	17	1	0.5	0.5	1	0.514619694171448	1	1	0.5111075000022538	0.4226847796980303	2	1
2	18	1	0.5	0.5	1	0.4454951749372114	1	2	0.2750449000159279	0.4311597180682704	2	0
2	19	1	0.5	0.5	1	0.4895473047036786	1	1	0.303321200015489	0.5988989506243719	2	1
2	20	1	0.5	0.5	1	0.5847168206438639	1	1	0.2331348000443541	0.4849424763028364	2	1
3	1	2	0.1	0.6	2	0.5933739182070751	1	2	0.2831987999961711	0.5915304364219395	2	1
3	2	2	0.1	0.6	2	0.5603167628796235	1	2	0.251746500027366	0.4198939049720536	1	1
3	3	2	0.1	0.6	2	0.5687438171889271	1	2	0.4066191000165418	0.5054846621658189	1	1
3	4	2	0.1	0.6	2	0.5063558198362863	1	2	0.2565980999497697	0.5453682157910955	2	1
3	5	2	0.1	0.6	2	0.4593722489636675	1	2	0.1989999999641441	0.4721570463796877	1	1
3	6	2	0.1	0.6	2	0.5402166657086096	1	2	0.4521246000076644	0.5908963949587831	1	1
