blockNum	trialNum	condition	pWin1	pWin2	optimalResponse	preStimulusDelay	responded	response	rt	preFeedbackDelay	outcome	optimal
1	1	2	0.1	0.6	2	0.4747812629115638	1	1	1.220591799996328	0.4713125196180951	2	0
1	2	2	0.1	0.6	2	0.4236987596050581	0	n/a	n/a	n/a	n/a	n/a
1	3	2	0.1	0.6	2	0.5903317979297874	1	2	0.5598845000204165	0.5099868000224929	1	1
1	4	2	0.1	0.6	2	0.5003010410727661	1	1	0.7722939999948721	0.4435934509157163	2	0
1	5	2	0.1	0.6	2	0.4823831628554737	1	2	0.6938656999845989	0.5352604645203893	2	1
1	6	2	0.1	0.6	2	0.5008644980142897	1	1	0.8662850000255276	0.5667444070910146	2	0
1	7	2	0.1	0.6	2	0.5883132863801417	1	1	1.114215399982641	0.5615309804671782	2	0
1	8	2	0.1	0.6	2	0.4925980702315222	1	2	0.5181926999939606	0.5090269688965288	1	1
1	9	2	0.1	0.6	2	0.5789251769924824	1	2	0.4882193999947049	0.5837557487659611	2	1
1	10	2	0.1	0.6	2	0.4156178767330996	1	2	0.8858976000046823	0.4811397221315745	1	1
1	11	2	0.1	0.6	2	0.5852616786691857	1	1	0.5155855999910273	0.4620041652043204	2	0
1	12	2	0.1	0.6	2	0.5203375038946043	1	2	0.2689979000133462	0.4507825314353682	1	1
1	13	2	0.1	0.6	2	0.4000691392497863	1	1	0.3356632000068203	0.5592437750201487	1	0
1	14	2	0.1	0.6	2	0.5688177643941504	1	2	0.3353096999926493	0.4127784012544943	1	1
1	15	2	0.1	0.6	2	0.4173949625672959	1	2	0.52887589999591	0.5530394777372127	2	1
1	16	2	0.1	0.6	2	0.5809380810750587	1	2	0.5527261000243016	0.5824801342448213	1	1
1	17	2	0.1	0.6	2	0.4717939074774296	1	1	0.4205506999860518	0.4269698214917451	2	0
1	18	2	0.1	0.6	2	0.5299111739206191	1	2	0.5204245000204537	0.4230902151098099	2	1
1	19	2	0.1	0.6	2	0.5097556390976394	1	2	0.4461223999969661	0.4768527753648728	2	1
1	20	2	0.1	0.6	2	0.4863235462060462	1	2	0.9513777999964077	0.4534287119499379	1	1
2	1	2	0.6	0.1	1	0.4968024035034009	1	1	0.6508311000070535	0.4673858751262346	1	1
2	2	2	0.6	0.1	1	0.4717537788341075	1	1	0.4919611999939661	0.4299433373858673	1	1
2	3	2	0.6	0.1	1	0.4316211209559835	1	2	0.5536888999922667	0.4961251759413684	2	0
2	4	2	0.6	0.1	1	0.4379484857363264	1	1	0.5066361000062898	0.4340390568444665	1	1
2	5	2	0.6	0.1	1	0.5071036123599159	1	2	0.8762262999953236	0.5170359948169804	2	0
2	6	2	0.6	0.1	1	0.5408709365735368	1	2	0.6573227999906521	0.5250971283869006	2	0
2	7	2	0.6	0.1	1	0.5256723808799502	1	1	0.2305613000062294	0.5855074998481459	1	1
2	8	2	0.6	0.1	1	0.5481904528787186	1	1	0.4958191000041552	0.5044192541079556	1	1
2	9	2	0.6	0.1	1	0.5758845507646906	1	1	0.4856315999932121	0.5164325206578837	1	1
2	10	2	0.6	0.1	1	0.4196468508515178	1	1	0.6349360999884084	0.5548016791440301	1	1
2	11	2	0.6	0.1	1	0.5230758525482323	1	1	0.4714362999948207	0.4159616184402234	1	1
2	12	2	0.6	0.1	1	0.5607411808152049	1	1	0.2431820000056177	0.5111053711061975	1	1
2	13	2	0.6	0.1	1	0.4978347041300143	1	1	0.4542150000052061	0.4512468011245249	2	1
2	14	2	0.6	0.1	1	0.5211892521670384	1	2	0.4182804999873042	0.5222612375249918	2	0
2	15	2	0.6	0.1	1	0.4255279481943026	1	1	0.3737429000029806	0.5423720666386639	1	1
2	16	2	0.6	0.1	1	0.5193392081747104	1	1	0.4480396999861114	0.4007702833107322	2	1
2	17	2	0.6	0.1	1	0.4526789841448041	1	2	0.9733241000212729	0.4017143175083767	2	0
2	18	2	0.6	0.1	1	0.5341845561113518	1	1	0.2901399999973364	0.518329058112819	1	1
2	19	2	0.6	0.1	1	0.5578526948970599	1	1	0.8604431000130717	0.5305287207659206	1	1
2	20	2	0.6	0.1	1	0.4984544467714829	1	2	0.375721100019291	0.5125438218960841	2	0
3	1	1	0.5	0.5	1	0.4075155169189	1	2	0.9053878000122495	0.4050188832416875	1	0
3	2	1	0.5	0.5	1	0.4863074170286694	1	2	0.4946980999957304	0.5549740433153357	2	0
3	3	1	0.5	0.5	1	0.5024294991357947	1	1	0.6330358999839518	0.5303537544858214	2	1
3	4	1	0.5	0.5	1	0.5246754839462222	1	2	0.4581613999907859	0.467152584223019	1	0
3	5	1	0.5	0.5	1	0.4709173016653129	1	2	1.194689700001618	0.425942106799958	1	0
3	6	1	0.5	0.5	1	0.5501388282912552	1	2	0.8768458999984432	0.5134086396269322	2	0
3	7	1	0.5	0.5	1	0.4274853590932567	1	1	1.60968879997381	0.5555861796857223	2	1
3	8	1	0.5	0.5	1	0.5417457978439666	1	2	1.556996200000867	0.4216455896536517	2	0
3	9	1	0.5	0.5	1	0.5051104847520188	1	2	0.9057326999900397	0.5881303596700699	1	0
3	10	1	0.5	0.5	1	0.4787298030901407	1	2	0.9145471999945585	0.5133185411219614	2	0
3	11	1	0.5	0.5	1	0.5016583550883227	1	2	1.983746299985796	0.4903941616174725	1	0
3	12	1	0.5	0.5	1	0.565967694349109	1	1	0.543783999979496	0.583501340535596	1	1
3	13	1	0.5	0.5	1	0.4202031615587736	1	2	1.216919099999359	0.476985447355322	2	0
3	14	1	0.5	0.5	1	0.4706237692129725	1	1	0.977531699987594	0.5612056968620084	2	1
3	15	1	0.5	0.5	1	0.5309575670014726	1	1	0.5062769999785814	0.570424033291522	2	1
3	16	1	0.5	0.5	1	0.5555515292177096	1	2	0.3151322999910917	0.5763971621947087	2	0
3	17	1	0.5	0.5	1	0.4848349193735113	1	2	0.2373460999806412	0.4626547781766974	1	0
3	18	1	0.5	0.5	1	0.5590043430117877	1	2	0.3808736999926623	0.4728489539705181	1	0
3	19	1	0.5	0.5	1	0.4062387784477859	1	2	0.8242512999859173	0.5488516276463281	2	0
3	20	1	0.5	0.5	1	0.5084878847934036	1	1	1.153442200011341	0.5437324601292671	1	1
4	1	1	0.5	0.5	1	0.5707340124172038	1	2	1.571859200019389	0.4861023971469012	2	0
4	2	1	0.5	0.5	1	0.5620424639840476	1	1	0.5947610000148416	0.4898690984290942	1	1
4	3	1	0.5	0.5	1	0.4473022120087669	1	1	0.2789579999807756	0.4755226569747866	1	1
4	4	1	0.5	0.5	1	0.4023737319176505	1	2	0.351638299995102	0.4325016727785606	1	0
4	5	1	0.5	0.5	1	0.5127700224883425	1	1	0.6144250999786891	0.4509918879039436	1	1
4	6	1	0.5	0.5	1	0.4610437318722587	1	1	0.3655786000017542	0.4587103564372724	2	1
4	7	1	0.5	0.5	1	0.5855889870531975	1	1	1.335282900021411	0.5791950603350382	1	1
4	8	1	0.5	0.5	1	0.4218298164690856	1	2	0.7950874000089243	0.589596411461262	1	0
4	9	1	0.5	0.5	1	0.5188530561955795	1	1	0.5252192000043578	0.5491865976129462	1	1
4	10	1	0.5	0.5	1	0.5080283224370513	1	1	0.4316953000088688	0.5305778985862141	1	1
4	11	1	0.5	0.5	1	0.4762746707575523	1	2	0.5288769000035245	0.5662714918616754	2	0
4	12	1	0.5	0.5	1	0.43176988031353	1	1	0.2676979999814648	0.5125174739244633	2	1
4	13	1	0.5	0.5	1	0.4184544567559333	1	1	0.0004062000080011785	0.4170895919872507	2	1
4	14	1	0.5	0.5	1	0.4916963161940328	1	2	1.229330400004983	0.5288635706239472	1	0
4	15	1	0.5	0.5	1	0.4366447108361022	1	2	0.609246100008022	0.5495880717402087	2	0
4	16	1	0.5	0.5	1	0.4458291983876012	1	1	1.587408299994422	0.5582167128102382	1	1
4	17	1	0.5	0.5	1	0.4174618383418205	1	1	1.302787299995543	0.4420348737567865	1	1
4	18	1	0.5	0.5	1	0.4163026819491064	1	1	1.468232299986994	0.4761563992273292	1	1
4	19	1	0.5	0.5	1	0.405763342832803	1	2	0.42433149999124	0.5056981109336619	2	0
4	20	1	0.5	0.5	1	0.5600935753474148	1	1	0.7919802000105847	0.4823386528543362	2	1
5	1	2	0.6	0.1	1	0.5939951223906479	1	2	1.786183299991535	0.5284238307568321	2	0
5	2	2	0.6	0.1	1	0.537436687509025	1	1	0.3246636999829207	0.5770023098610786	1	1
5	3	2	0.6	0.1	1	0.5851892758782092	1	1	1.402651700016577	0.5174949497842944	2	1
5	4	2	0.6	0.1	1	0.4716996095606152	0	n/a	n/a	n/a	n/a	n/a
5	5	2	0.6	0.1	1	0.4722748957037771	1	2	0.6657272999873385	0.453821693711874	2	0
5	6	2	0.6	0.1	1	0.5406770257052586	1	2	0.5485572000034153	0.4555456414441018	2	0
